state_abbreviation,county_name,study_year,center_type,development_stage,median_weekly_childcare_cost
VA,Fairfax County,2017,Center,Infant,363.33
VA,Fairfax County,2017,Center,Toddler,306.67
VA,Fairfax County,2017,Center,Preschool,306.67
VA,Fairfax County,2018,Family,Infant,250
VA,Fairfax County,2018,Family,Toddler,220
VA,Fairfax County,2018,Family,Preschool,220
VA,Fairfax County,2018,Center,Infant,375
VA,Fairfax County,2018,Center,Toddler,315
VA,Fairfax County,2018,Center,Preschool,315
VA,Fauquier County,2009,Family,Infant,150
VA,Fauquier County,2009,Family,Toddler,115.5
VA,Fauquier County,2009,Family,Preschool,115.5
VA,Fauquier County,2009,Center,Infant,170
VA,Fauquier County,2009,Center,Toddler,145
VA,Fauquier County,2009,Center,Preschool,145
VA,Fauquier County,2010,Family,Infant,155
VA,Fauquier County,2010,Family,Toddler,128
VA,Fauquier County,2010,Family,Preschool,128
VA,Fauquier County,2010,Center,Infant,180
VA,Fauquier County,2010,Center,Toddler,150
VA,Fauquier County,2010,Center,Preschool,150
VA,Fauquier County,2011,Family,Infant,160
VA,Fauquier County,2011,Family,Toddler,140.5
VA,Fauquier County,2011,Family,Preschool,140.5
VA,Fauquier County,2011,Center,Infant,190
VA,Fauquier County,2011,Center,Toddler,155
VA,Fauquier County,2011,Center,Preschool,155
VA,Fauquier County,2012,Family,Infant,165
VA,Fauquier County,2012,Family,Toddler,153
VA,Fauquier County,2012,Family,Preschool,153
VA,Fauquier County,2012,Center,Infant,200
VA,Fauquier County,2012,Center,Toddler,160
VA,Fauquier County,2012,Center,Preschool,160
VA,Fauquier County,2013,Family,Infant,165
VA,Fauquier County,2013,Family,Toddler,153.67
VA,Fauquier County,2013,Family,Preschool,153.67
VA,Fauquier County,2013,Center,Infant,223.33
VA,Fauquier County,2013,Center,Toddler,160
VA,Fauquier County,2013,Center,Preschool,160
VA,Fauquier County,2014,Family,Infant,165
VA,Fauquier County,2014,Family,Toddler,154.33
VA,Fauquier County,2014,Family,Preschool,154.33
VA,Fauquier County,2014,Center,Infant,246.67
VA,Fauquier County,2014,Center,Toddler,160
VA,Fauquier County,2014,Center,Preschool,160
VA,Fauquier County,2015,Family,Infant,165
VA,Fauquier County,2015,Family,Toddler,155
VA,Fauquier County,2015,Family,Preschool,155
VA,Fauquier County,2015,Center,Infant,270
VA,Fauquier County,2015,Center,Toddler,160
VA,Fauquier County,2015,Center,Preschool,160
VA,Fauquier County,2016,Family,Infant,176.67
VA,Fauquier County,2016,Family,Toddler,156.67
VA,Fauquier County,2016,Family,Preschool,156.67
VA,Fauquier County,2016,Center,Infant,280
VA,Fauquier County,2016,Center,Toddler,160
VA,Fauquier County,2016,Center,Preschool,160
VA,Fauquier County,2017,Family,Infant,188.33
VA,Fauquier County,2017,Family,Toddler,158.33
VA,Fauquier County,2017,Family,Preschool,158.33
VA,Fauquier County,2017,Center,Infant,290
VA,Fauquier County,2017,Center,Toddler,160
VA,Fauquier County,2017,Center,Preschool,160
VA,Fauquier County,2018,Family,Infant,200
VA,Fauquier County,2018,Family,Toddler,160
VA,Fauquier County,2018,Family,Preschool,160
VA,Fauquier County,2018,Center,Infant,300
VA,Fauquier County,2018,Center,Toddler,160
VA,Fauquier County,2018,Center,Preschool,160
VA,Floyd County,2009,Family,Infant,72
VA,Floyd County,2009,Family,Toddler,60
VA,Floyd County,2009,Family,Preschool,60
VA,Floyd County,2009,Center,Infant,108
VA,Floyd County,2009,Center,Toddler,91
VA,Floyd County,2009,Center,Preschool,91
VA,Floyd County,2010,Family,Infant,78
VA,Floyd County,2010,Family,Toddler,65
VA,Floyd County,2010,Family,Preschool,65
VA,Floyd County,2010,Center,Infant,112
VA,Floyd County,2010,Center,Toddler,94
VA,Floyd County,2010,Center,Preschool,94
VA,Floyd County,2011,Family,Infant,84
VA,Floyd County,2011,Family,Toddler,70
VA,Floyd County,2011,Family,Preschool,70
VA,Floyd County,2011,Center,Infant,116
VA,Floyd County,2011,Center,Toddler,97
VA,Floyd County,2011,Center,Preschool,97
VA,Floyd County,2012,Family,Infant,90
VA,Floyd County,2012,Family,Toddler,75
VA,Floyd County,2012,Family,Preschool,75
VA,Floyd County,2012,Center,Infant,120
VA,Floyd County,2012,Center,Toddler,100
VA,Floyd County,2012,Center,Preschool,100
VA,Floyd County,2013,Family,Infant,93.33
VA,Floyd County,2013,Family,Toddler,78.33
VA,Floyd County,2013,Family,Preschool,78.33
VA,Floyd County,2013,Center,Infant,125
VA,Floyd County,2013,Center,Toddler,100
VA,Floyd County,2013,Center,Preschool,100
VA,Floyd County,2014,Family,Infant,96.67
VA,Floyd County,2014,Family,Toddler,81.67
VA,Floyd County,2014,Family,Preschool,81.67
VA,Floyd County,2014,Center,Infant,130
VA,Floyd County,2014,Center,Toddler,100
VA,Floyd County,2014,Center,Preschool,100
VA,Floyd County,2015,Family,Infant,100
VA,Floyd County,2015,Family,Toddler,85
VA,Floyd County,2015,Family,Preschool,85
VA,Floyd County,2015,Center,Infant,135
VA,Floyd County,2015,Center,Toddler,100
VA,Floyd County,2015,Center,Preschool,100
VA,Floyd County,2016,Family,Infant,100
VA,Floyd County,2016,Family,Toddler,81.67
VA,Floyd County,2016,Family,Preschool,81.67
VA,Floyd County,2016,Center,Infant,136.67
VA,Floyd County,2016,Center,Toddler,105
VA,Floyd County,2016,Center,Preschool,105
VA,Floyd County,2017,Family,Infant,100
VA,Floyd County,2017,Family,Toddler,78.33
VA,Floyd County,2017,Family,Preschool,78.33
VA,Floyd County,2017,Center,Infant,138.33
VA,Floyd County,2017,Center,Toddler,110
VA,Floyd County,2017,Center,Preschool,110
VA,Floyd County,2018,Family,Infant,100
VA,Floyd County,2018,Family,Toddler,75
VA,Floyd County,2018,Family,Preschool,75
VA,Floyd County,2018,Center,Infant,140
VA,Floyd County,2018,Center,Toddler,115
VA,Floyd County,2018,Center,Preschool,115
VA,Fluvanna County,2009,Family,Infant,100
VA,Fluvanna County,2009,Family,Toddler,79
VA,Fluvanna County,2009,Family,Preschool,79
VA,Fluvanna County,2009,Center,Infant,140
VA,Fluvanna County,2009,Center,Toddler,117.5
VA,Fluvanna County,2009,Center,Preschool,117.5
VA,Fluvanna County,2010,Family,Infant,110
VA,Fluvanna County,2010,Family,Toddler,91
VA,Fluvanna County,2010,Family,Preschool,91
VA,Fluvanna County,2010,Center,Infant,140
VA,Fluvanna County,2010,Center,Toddler,120
VA,Fluvanna County,2010,Center,Preschool,120
VA,Fluvanna County,2011,Family,Infant,120
VA,Fluvanna County,2011,Family,Toddler,103
VA,Fluvanna County,2011,Family,Preschool,103
VA,Fluvanna County,2011,Center,Infant,140
VA,Fluvanna County,2011,Center,Toddler,122.5
VA,Fluvanna County,2011,Center,Preschool,122.5
VA,Fluvanna County,2012,Family,Infant,130
VA,Fluvanna County,2012,Family,Toddler,115
VA,Fluvanna County,2012,Family,Preschool,115
VA,Fluvanna County,2012,Center,Infant,140
VA,Fluvanna County,2012,Center,Toddler,125
VA,Fluvanna County,2012,Center,Preschool,125
VA,Fluvanna County,2013,Family,Infant,133.33
VA,Fluvanna County,2013,Family,Toddler,115
VA,Fluvanna County,2013,Family,Preschool,115
VA,Fluvanna County,2013,Center,Infant,150
VA,Fluvanna County,2013,Center,Toddler,126.67
VA,Fluvanna County,2013,Center,Preschool,126.67
VA,Fluvanna County,2014,Family,Infant,136.67
VA,Fluvanna County,2014,Family,Toddler,115
VA,Fluvanna County,2014,Family,Preschool,115
VA,Fluvanna County,2014,Center,Infant,160
VA,Fluvanna County,2014,Center,Toddler,128.33
VA,Fluvanna County,2014,Center,Preschool,128.33
VA,Fluvanna County,2015,Family,Infant,140
VA,Fluvanna County,2015,Family,Toddler,115
VA,Fluvanna County,2015,Family,Preschool,115
VA,Fluvanna County,2015,Center,Infant,170
VA,Fluvanna County,2015,Center,Toddler,130
VA,Fluvanna County,2015,Center,Preschool,130
VA,Fluvanna County,2016,Family,Infant,136.67
VA,Fluvanna County,2016,Family,Toddler,118.33
VA,Fluvanna County,2016,Family,Preschool,118.33
VA,Fluvanna County,2016,Center,Infant,170
VA,Fluvanna County,2016,Center,Toddler,133.33
VA,Fluvanna County,2016,Center,Preschool,133.33
VA,Fluvanna County,2017,Family,Infant,133.33
VA,Fluvanna County,2017,Family,Toddler,121.67
VA,Fluvanna County,2017,Family,Preschool,121.67
VA,Fluvanna County,2017,Center,Infant,170
VA,Fluvanna County,2017,Center,Toddler,136.67
VA,Fluvanna County,2017,Center,Preschool,136.67
VA,Fluvanna County,2018,Family,Infant,130
VA,Fluvanna County,2018,Family,Toddler,125
VA,Fluvanna County,2018,Family,Preschool,125
VA,Fluvanna County,2018,Center,Infant,170
VA,Fluvanna County,2018,Center,Toddler,140
VA,Fluvanna County,2018,Center,Preschool,140
VA,Franklin County,2009,Family,Infant,118
VA,Franklin County,2009,Family,Toddler,94.5
VA,Franklin County,2009,Family,Preschool,94.5
VA,Franklin County,2009,Center,Infant,108
VA,Franklin County,2009,Center,Toddler,88.5
VA,Franklin County,2009,Center,Preschool,88.5
VA,Franklin County,2010,Family,Infant,118
VA,Franklin County,2010,Family,Toddler,98
VA,Franklin County,2010,Family,Preschool,98
VA,Franklin County,2010,Center,Infant,112
VA,Franklin County,2010,Center,Toddler,94
VA,Franklin County,2010,Center,Preschool,94
VA,Franklin County,2011,Family,Infant,118
VA,Franklin County,2011,Family,Toddler,101.5
VA,Franklin County,2011,Family,Preschool,101.5
VA,Franklin County,2011,Center,Infant,116
VA,Franklin County,2011,Center,Toddler,99.5
VA,Franklin County,2011,Center,Preschool,99.5
VA,Franklin County,2012,Family,Infant,118
VA,Franklin County,2012,Family,Toddler,105
VA,Franklin County,2012,Family,Preschool,105
VA,Franklin County,2012,Center,Infant,120
VA,Franklin County,2012,Center,Toddler,105
VA,Franklin County,2012,Center,Preschool,105
VA,Franklin County,2013,Family,Infant,118.67
VA,Franklin County,2013,Family,Toddler,105
VA,Franklin County,2013,Family,Preschool,105
VA,Franklin County,2013,Center,Infant,125
VA,Franklin County,2013,Center,Toddler,105
VA,Franklin County,2013,Center,Preschool,105
VA,Franklin County,2014,Family,Infant,119.33
VA,Franklin County,2014,Family,Toddler,105
VA,Franklin County,2014,Family,Preschool,105
VA,Franklin County,2014,Center,Infant,130
VA,Franklin County,2014,Center,Toddler,105
VA,Franklin County,2014,Center,Preschool,105
VA,Franklin County,2015,Family,Infant,120
VA,Franklin County,2015,Family,Toddler,105
VA,Franklin County,2015,Family,Preschool,105
VA,Franklin County,2015,Center,Infant,135
VA,Franklin County,2015,Center,Toddler,105
VA,Franklin County,2015,Center,Preschool,105
VA,Franklin County,2016,Family,Infant,128.33
VA,Franklin County,2016,Family,Toddler,115
VA,Franklin County,2016,Family,Preschool,115
VA,Franklin County,2016,Center,Infant,136.67
VA,Franklin County,2016,Center,Toddler,108.33
VA,Franklin County,2016,Center,Preschool,108.33
VA,Franklin County,2017,Family,Infant,136.67
VA,Franklin County,2017,Family,Toddler,125
VA,Franklin County,2017,Family,Preschool,125
VA,Franklin County,2017,Center,Infant,138.33
VA,Franklin County,2017,Center,Toddler,111.67
VA,Franklin County,2017,Center,Preschool,111.67
VA,Franklin County,2018,Family,Infant,145
VA,Franklin County,2018,Family,Toddler,135
VA,Franklin County,2018,Family,Preschool,135
VA,Franklin County,2018,Center,Infant,140
VA,Franklin County,2018,Center,Toddler,115
VA,Franklin County,2018,Center,Preschool,115
VA,Frederick County,2009,Family,Infant,152.5
VA,Frederick County,2009,Family,Toddler,121
VA,Frederick County,2009,Family,Preschool,121
VA,Frederick County,2009,Center,Infant,166
VA,Frederick County,2009,Center,Toddler,132
VA,Frederick County,2009,Center,Preschool,132
VA,Frederick County,2010,Family,Infant,150
VA,Frederick County,2010,Family,Toddler,120
VA,Frederick County,2010,Family,Preschool,120
VA,Frederick County,2010,Center,Infant,165
VA,Frederick County,2010,Center,Toddler,133
VA,Frederick County,2010,Center,Preschool,133
VA,Frederick County,2011,Family,Infant,147.5
VA,Frederick County,2011,Family,Toddler,119
VA,Frederick County,2011,Family,Preschool,119
VA,Frederick County,2011,Center,Infant,164
VA,Frederick County,2011,Center,Toddler,134
VA,Frederick County,2011,Center,Preschool,134
VA,Frederick County,2012,Family,Infant,145
VA,Frederick County,2012,Family,Toddler,118
VA,Frederick County,2012,Family,Preschool,118
VA,Frederick County,2012,Center,Infant,163
VA,Frederick County,2012,Center,Toddler,135
VA,Frederick County,2012,Center,Preschool,135
VA,Frederick County,2013,Family,Infant,148.33
VA,Frederick County,2013,Family,Toddler,125.33
VA,Frederick County,2013,Family,Preschool,125.33
VA,Frederick County,2013,Center,Infant,170.33
VA,Frederick County,2013,Center,Toddler,140
VA,Frederick County,2013,Center,Preschool,140
VA,Frederick County,2014,Family,Infant,151.67
VA,Frederick County,2014,Family,Toddler,132.67
VA,Frederick County,2014,Family,Preschool,132.67
VA,Frederick County,2014,Center,Infant,177.67
VA,Frederick County,2014,Center,Toddler,145
VA,Frederick County,2014,Center,Preschool,145
VA,Frederick County,2015,Family,Infant,155
VA,Frederick County,2015,Family,Toddler,140
VA,Frederick County,2015,Family,Preschool,140
VA,Frederick County,2015,Center,Infant,185
VA,Frederick County,2015,Center,Toddler,150
VA,Frederick County,2015,Center,Preschool,150
VA,Frederick County,2016,Family,Infant,151.67
VA,Frederick County,2016,Family,Toddler,135
VA,Frederick County,2016,Family,Preschool,135
VA,Frederick County,2016,Center,Infant,186.67
VA,Frederick County,2016,Center,Toddler,150
VA,Frederick County,2016,Center,Preschool,150
VA,Frederick County,2017,Family,Infant,148.33
VA,Frederick County,2017,Family,Toddler,130
VA,Frederick County,2017,Family,Preschool,130
VA,Frederick County,2017,Center,Infant,188.33
VA,Frederick County,2017,Center,Toddler,150
VA,Frederick County,2017,Center,Preschool,150
VA,Frederick County,2018,Family,Infant,145
VA,Frederick County,2018,Family,Toddler,125
VA,Frederick County,2018,Family,Preschool,125
VA,Frederick County,2018,Center,Infant,190
VA,Frederick County,2018,Center,Toddler,150
VA,Frederick County,2018,Center,Preschool,150
VA,Giles County,2009,Family,Infant,72
VA,Giles County,2009,Family,Toddler,60
VA,Giles County,2009,Family,Preschool,60
VA,Giles County,2009,Center,Infant,108
VA,Giles County,2009,Center,Toddler,91
VA,Giles County,2009,Center,Preschool,91
VA,Giles County,2010,Family,Infant,78
VA,Giles County,2010,Family,Toddler,65
VA,Giles County,2010,Family,Preschool,65
VA,Giles County,2010,Center,Infant,112
VA,Giles County,2010,Center,Toddler,94
VA,Giles County,2010,Center,Preschool,94
VA,Giles County,2011,Family,Infant,84
VA,Giles County,2011,Family,Toddler,70
VA,Giles County,2011,Family,Preschool,70
VA,Giles County,2011,Center,Infant,116
VA,Giles County,2011,Center,Toddler,97
VA,Giles County,2011,Center,Preschool,97
VA,Giles County,2012,Family,Infant,90
VA,Giles County,2012,Family,Toddler,75
VA,Giles County,2012,Family,Preschool,75
VA,Giles County,2012,Center,Infant,120
VA,Giles County,2012,Center,Toddler,100
VA,Giles County,2012,Center,Preschool,100
VA,Giles County,2013,Family,Infant,93.33
VA,Giles County,2013,Family,Toddler,78.33
VA,Giles County,2013,Family,Preschool,78.33
VA,Giles County,2013,Center,Infant,125
VA,Giles County,2013,Center,Toddler,100
VA,Giles County,2013,Center,Preschool,100
VA,Giles County,2014,Family,Infant,96.67
VA,Giles County,2014,Family,Toddler,81.67
VA,Giles County,2014,Family,Preschool,81.67
VA,Giles County,2014,Center,Infant,130
VA,Giles County,2014,Center,Toddler,100
VA,Giles County,2014,Center,Preschool,100
VA,Giles County,2015,Family,Infant,100
VA,Giles County,2015,Family,Toddler,85
VA,Giles County,2015,Family,Preschool,85
VA,Giles County,2015,Center,Infant,135
VA,Giles County,2015,Center,Toddler,100
VA,Giles County,2015,Center,Preschool,100
VA,Giles County,2016,Family,Infant,100
VA,Giles County,2016,Family,Toddler,81.67
VA,Giles County,2016,Family,Preschool,81.67
VA,Giles County,2016,Center,Infant,136.67
VA,Giles County,2016,Center,Toddler,105
VA,Giles County,2016,Center,Preschool,105
VA,Giles County,2017,Family,Infant,100
VA,Giles County,2017,Family,Toddler,78.33
VA,Giles County,2017,Family,Preschool,78.33
VA,Giles County,2017,Center,Infant,138.33
VA,Giles County,2017,Center,Toddler,110
VA,Giles County,2017,Center,Preschool,110
VA,Giles County,2018,Family,Infant,100
VA,Giles County,2018,Family,Toddler,75
VA,Giles County,2018,Family,Preschool,75
VA,Giles County,2018,Center,Infant,140
VA,Giles County,2018,Center,Toddler,115
VA,Giles County,2018,Center,Preschool,115
VA,Gloucester County,2009,Family,Infant,90
VA,Gloucester County,2009,Family,Toddler,94
VA,Gloucester County,2009,Family,Preschool,94
VA,Gloucester County,2009,Center,Infant,142.5
VA,Gloucester County,2009,Center,Toddler,108
VA,Gloucester County,2009,Center,Preschool,108
VA,Gloucester County,2010,Family,Infant,100
VA,Gloucester County,2010,Family,Toddler,93
VA,Gloucester County,2010,Family,Preschool,93
VA,Gloucester County,2010,Center,Infant,145
VA,Gloucester County,2010,Center,Toddler,125
VA,Gloucester County,2010,Center,Preschool,125
VA,Gloucester County,2011,Family,Infant,110
VA,Gloucester County,2011,Family,Toddler,92
VA,Gloucester County,2011,Family,Preschool,92
VA,Gloucester County,2011,Center,Infant,147.5
VA,Gloucester County,2011,Center,Toddler,142
VA,Gloucester County,2011,Center,Preschool,142
VA,Gloucester County,2012,Family,Infant,120
VA,Gloucester County,2012,Family,Toddler,91
VA,Gloucester County,2012,Family,Preschool,91
VA,Gloucester County,2012,Center,Infant,150
VA,Gloucester County,2012,Center,Toddler,159
VA,Gloucester County,2012,Center,Preschool,159
VA,Gloucester County,2013,Family,Infant,121.67
VA,Gloucester County,2013,Family,Toddler,94
VA,Gloucester County,2013,Family,Preschool,94
VA,Gloucester County,2013,Center,Infant,153.33
VA,Gloucester County,2013,Center,Toddler,159.33
VA,Gloucester County,2013,Center,Preschool,159.33
VA,Gloucester County,2014,Family,Infant,123.33
VA,Gloucester County,2014,Family,Toddler,97
VA,Gloucester County,2014,Family,Preschool,97
VA,Gloucester County,2014,Center,Infant,156.67
VA,Gloucester County,2014,Center,Toddler,159.67
VA,Gloucester County,2014,Center,Preschool,159.67
VA,Gloucester County,2015,Family,Infant,125
VA,Gloucester County,2015,Family,Toddler,100
VA,Gloucester County,2015,Family,Preschool,100
VA,Gloucester County,2015,Center,Infant,160
VA,Gloucester County,2015,Center,Toddler,160
VA,Gloucester County,2015,Center,Preschool,160
VA,Gloucester County,2016,Family,Infant,128.33
VA,Gloucester County,2016,Family,Toddler,105
VA,Gloucester County,2016,Family,Preschool,105
VA,Gloucester County,2016,Center,Infant,163.33
VA,Gloucester County,2016,Center,Toddler,160
VA,Gloucester County,2016,Center,Preschool,160
VA,Gloucester County,2017,Family,Infant,131.67
VA,Gloucester County,2017,Family,Toddler,110
VA,Gloucester County,2017,Family,Preschool,110
VA,Gloucester County,2017,Center,Infant,166.67
VA,Gloucester County,2017,Center,Toddler,160
VA,Gloucester County,2017,Center,Preschool,160
VA,Gloucester County,2018,Family,Infant,135
